name,mass,fall,year,reclat,reclong
Asuka 881987,89.02,Found,1988,-72,26
Asuka 882081,89.06,Found,1988,-72,26
Asuka 881960,89.3,Found,1988,-72,26
Asuka 881105,89.59,Found,1988,-72,26
Asuka 881132,89.94,Found,1988,-72,26
Asuka 882009,89.96,Found,1988,-72,26
Asuka 880757,90.28,Found,1988,-72,26
Asuka 882046,90.7,Found,1988,-72,26
Asuka 880857,90.72,Found,1988,-72,26
Asuka 880602,91.36,Found,1988,-72,26
Asuka 881046,91.38,Found,1988,-72,26
Asuka 881062,91.49,Found,1988,-72,26
Asuka 881227,91.54,Found,1988,-72,26
Asuka 880624,91.68,Found,1988,-72,26
Asuka 881934,92.26,Found,1988,-72,26
Asuka 881941,92.31,Found,1988,-72,26
Asuka 880779,92.48,Found,1988,-72,26
Asuka 881995,92.7,Found,1988,-72,26
Asuka 881191,92.81,Found,1988,-72,26
Asuka 881293,92.91,Found,1988,-72,26
Asuka 881580,94.42,Found,1988,-72,26
Asuka 881012,95.17,Found,1988,-72,26
Asuka 881576,95.59,Found,1988,-72,26
Asuka 880875,96.7,Found,1988,-72,26
Asuka 881285,96.91,Found,1988,-72,26
Asuka 881088,97.07,Found,1988,-72,26
Asuka 881830,97.08,Found,1988,-72,26
Asuka 881270,97.35,Found,1988,-72,26
Asuka 881212,97.5,Found,1988,-72,26
Asuka 881097,97.64,Found,1988,-72,26
Asuka 880956,97.8,Found,1988,-72,26
Asuka 881099,98.35,Found,1988,-72,26
Asuka 880638,99.31,Found,1988,-72,26
Asuka 880644,99.38,Found,1988,-72,26
Asuka 880620,99.57,Found,1988,-72,26
Asuka 881045,99.6,Found,1988,-72,26
Asuka 881697,99.82,Found,1988,-72,26
Asuka 881923,100.05,Found,1988,-72,26
Asuka 880987,100.52,Found,1988,-72,26
Asuka 881780,100.53,Found,1988,-72,26
Asuka 880070,100.55,Found,1988,-72,26
Asuka 882065,100.85,Found,1988,-72,26
Asuka 882085,101.24,Found,1988,-72,26
Asuka 881372,102.09,Found,1988,-72,26
Asuka 881695,102.13,Found,1988,-72,26
Asuka 881237,102.79,Found,1988,-72,26
Asuka 881629,103.21,Found,1988,-72,26
Asuka 881901,103.46,Found,1988,-72,26
Asuka 882066,104.54,Found,1988,-72,26
Asuka 881937,104.65,Found,1988,-72,26
Asuka 880777,105.15,Found,1988,-72,26
Asuka 881726,105.25,Found,1988,-72,26
Asuka 881268,105.3,Found,1988,-72,26
Asuka 881363,105.42,Found,1988,-72,26
Asuka 881160,107.16,Found,1988,-72,26
Asuka 881636,107.29,Found,1988,-72,26
Asuka 881274,107.41,Found,1988,-72,26
Asuka 882024,107.44,Found,1988,-72,26
Asuka 881076,107.71,Found,1988,-72,26
Asuka 882086,107.78,Found,1988,-72,26
Asuka 880637,107.84,Found,1988,-72,26
Asuka 881492,108.07,Found,1988,-72,26
Asuka 881479,108.39,Found,1988,-72,26
Asuka 881816,108.62,Found,1988,-72,26
Asuka 881003,109.46,Found,1988,-72,26
Asuka 880880,109.62,Found,1988,-72,26
Asuka 881548,110.16,Found,1988,-72,26
Asuka 881915,111.18,Found,1988,-72,26
Asuka 881214,111.24,Found,1988,-72,26
Asuka 881476,111.37,Found,1988,-72,26
Asuka 881074,111.53,Found,1988,-72,26
Asuka 881163,111.77,Found,1988,-72,26
Asuka 880712,111.85,Found,1988,-72,26
Asuka 881009,112.67,Found,1988,-72,26
Asuka 882094,112.89,Found,1988,-72,26
Asuka 881026,112.9,Found,1988,-72,26
Asuka 880676,112.96,Found,1988,-72,26
Asuka 880721,113.2,Found,1988,-72,26
Asuka 881871,113.37,Found,1988,-72,26
Asuka 881478,113.79,Found,1988,-72,26
Asuka 881698,113.84,Found,1988,-72,26
Asuka 881183,114.03,Found,1988,-72,26
Asuka 880869,114.34,Found,1988,-72,26
Asuka 881746,115.54,Found,1988,-72,26
Asuka 881870,116.48,Found,1988,-72,26
Asuka 881007,117.49,Found,1988,-72,26
Asuka 880816,118.34,Found,1988,-72,26
Asuka 880855,118.61,Found,1988,-72,26
Asuka 881853,118.87,Found,1988,-72,26
Asuka 881516,119,Found,1988,-72,26
Asuka 881216,119.32,Found,1988,-72,26
Asuka 881982,120.3,Found,1988,-72,26
Asuka 881222,121.55,Found,1988,-72,26
Asuka 880808,121.66,Found,1988,-72,26
Asuka 881713,122.39,Found,1988,-72,26
Asuka 881355,122.76,Found,1988,-72,26
Asuka 881453,122.97,Found,1988,-72,26
Asuka 881298,123.21,Found,1988,-72,26
Asuka 882036,123.35,Found,1988,-72,26
Asuka 881990,123.43,Found,1988,-72,26
Asuka 881135,123.9,Found,1988,-72,26
Asuka 881243,124.18,Found,1988,-72,26
Asuka 880838,124.34,Found,1988,-72,26
Asuka 881740,124.95,Found,1988,-72,26
Asuka 881638,125.88,Found,1988,-72,26
Asuka 882103,126.01,Found,1988,-72,26
Asuka 881595,126.59,Found,1988,-72,26
Asuka 880829,126.69,Found,1988,-72,26
Asuka 881200,127.17,Found,1988,-72,26
Asuka 881731,127.18,Found,1988,-72,26
Asuka 881250,128.03,Found,1988,-72,26
Asuka 880661,128.91,Found,1988,-72,26
Asuka 881133,129.14,Found,1988,-72,26
Asuka 881508,129.29,Found,1988,-72,26
Asuka 881277,129.57,Found,1988,-72,26
Asuka 881052,130.07,Found,1988,-72,26
Asuka 881844,130.71,Found,1988,-72,26
Asuka 881289,131.53,Found,1988,-72,26
Asuka 880839,131.6,Found,1988,-72,26
Asuka 880656,133.17,Found,1988,-72,26
Asuka 881263,133.48,Found,1988,-72,26
Asuka 882095,133.64,Found,1988,-72,26
Asuka 880853,133.84,Found,1988,-72,26
Asuka 881332,134.72,Found,1988,-72,26
Asuka 881373,135.19,Found,1988,-72,26
Asuka 881077,136.44,Found,1988,-72,26
Asuka 882052,136.94,Found,1988,-72,26
Asuka 881465,137.05,Found,1988,-72,26
Asuka 881886,137.08,Found,1988,-72,26
Asuka 881632,138.11,Found,1988,-72,26
Asuka 881437,138.36,Found,1988,-72,26
Asuka 880695,138.69,Found,1988,-72,26
Asuka 881800,138.69,Found,1988,-72,26
Asuka 881039,138.75,Found,1988,-72,26
Asuka 881275,140.11,Found,1988,-72,26
Asuka 881126,140.14,Found,1988,-72,26
Asuka 880924,140.16,Found,1988,-72,26
Asuka 880852,140.65,Found,1988,-72,26
Asuka 881444,140.68,Found,1988,-72,26
Asuka 881950,141.25,Found,1988,-72,26
Asuka 881396,141.38,Found,1988,-72,26
Asuka 882037,142.28,Found,1988,-72,26
Asuka 881090,142.79,Found,1988,-72,26
Asuka 881908,144.37,Found,1988,-72,26
Asuka 881066,144.68,Found,1988,-72,26
Asuka 881993,144.89,Found,1988,-72,26
Asuka 881213,146.28,Found,1988,-72,26
Asuka 881884,148.58,Found,1988,-72,26
Asuka 880636,149.15,Found,1988,-72,26
Asuka 881436,149.86,Found,1988,-72,26
Asuka 882041,149.88,Found,1988,-72,26
Asuka 882084,151.56,Found,1988,-72,26
Asuka 881209,152.34,Found,1988,-72,26
Asuka 881997,152.48,Found,1988,-72,26
Asuka 881931,153.62,Found,1988,-72,26
Asuka 880776,153.78,Found,1988,-72,26
Asuka 881958,154.06,Found,1988,-72,26
Asuka 880641,154.23,Found,1988,-72,26
Asuka 880744,154.38,Found,1988,-72,26
Asuka 881808,154.76,Found,1988,-72,26
Asuka 880762,155.3,Found,1988,-72,26
Asuka 881033,155.59,Found,1988,-72,26
Asuka 882120,155.59,Found,1988,-72,26
Asuka 881266,156.38,Found,1988,-72,26
Asuka 881817,156.56,Found,1988,-72,26
Asuka 881443,156.74,Found,1988,-72,26
Asuka 881812,156.77,Found,1988,-72,26
Asuka 881283,161.56,Found,1988,-72,26
Asuka 881127,161.93,Found,1988,-72,26
Asuka 881551,162.48,Found,1988,-72,26
Asuka 882116,163.8,Found,1988,-72,26
Asuka 881244,164.11,Found,1988,-72,26
Asuka 881645,166.52,Found,1988,-72,26
Asuka 881747,166.55,Found,1988,-72,26
Asuka 881013,166.8,Found,1988,-72,26
Asuka 881429,167.35,Found,1988,-72,26
Asuka 881924,170.4,Found,1988,-72,26
Asuka 881651,170.48,Found,1988,-72,26
Asuka 882109,171.03,Found,1988,-72,26
Asuka 881854,171.3,Found,1988,-72,26
Asuka 881988,171.9,Found,1988,-72,26
Asuka 881014,172.76,Found,1988,-72,26
Asuka 881622,173.18,Found,1988,-72,26
Asuka 881346,173.32,Found,1988,-72,26
Asuka 881375,173.54,Found,1988,-72,26
Asuka 881891,174.58,Found,1988,-72,26
Asuka 881083,176.27,Found,1988,-72,26
Asuka 880995,176.84,Found,1988,-72,26
Asuka 881868,177.22,Found,1988,-72,26
Asuka 881504,178.58,Found,1988,-72,26
Asuka 881862,178.87,Found,1988,-72,26
Asuka 881324,179.65,Found,1988,-72,26
Asuka 881566,179.96,Found,1988,-72,26
Asuka 881753,180.08,Found,1988,-72,26
Asuka 882098,180.9,Found,1988,-72,26
Asuka 881143,181.78,Found,1988,-72,26
Asuka 881103,181.88,Found,1988,-72,26
Asuka 881057,182.01,Found,1988,-72,26
Asuka 881809,182.13,Found,1988,-72,26
Asuka 881668,188.02,Found,1988,-72,26
Asuka 882091,189.63,Found,1988,-72,26
Asuka 881929,190.85,Found,1988,-72,26
Asuka 880613,190.86,Found,1988,-72,26
Asuka 881501,192.02,Found,1988,-72,26
Asuka 881190,193.35,Found,1988,-72,26
Asuka 881637,195.62,Found,1988,-72,26
Asuka 881181,198.3,Found,1988,-72,26
Asuka 881498,198.78,Found,1988,-72,26
Asuka 881236,198.93,Found,1988,-72,26
Asuka 880997,201.02,Found,1988,-72,26
Asuka 881710,201.05,Found,1988,-72,26
Asuka 881023,201.32,Found,1988,-72,26
Asuka 881999,201.75,Found,1988,-72,26
Asuka 881906,202.53,Found,1988,-72,26
Asuka 881101,204.18,Found,1988,-72,26
Asuka 881151,204.42,Found,1988,-72,26
Asuka 881774,207.67,Found,1988,-72,26
Asuka 881835,210.06,Found,1988,-72,26
Asuka 881617,210.15,Found,1988,-72,26
Asuka 881383,212.35,Found,1988,-72,26
Asuka 881876,212.66,Found,1988,-72,26
Asuka 882040,212.85,Found,1988,-72,26
Asuka 882087,213.2,Found,1988,-72,26
Asuka 882055,213.51,Found,1988,-72,26
Asuka 881377,214.9,Found,1988,-72,26
Asuka 882122,214.93,Found,1988,-72,26
Asuka 881282,215.96,Found,1988,-72,26
Asuka 881869,216.37,Found,1988,-72,26
Asuka 881245,217.62,Found,1988,-72,26
Asuka 881836,218.3,Found,1988,-72,26
Asuka 882119,219.62,Found,1988,-72,26
Asuka 880788,220.13,Found,1988,-72,26
Asuka 881571,222.64,Found,1988,-72,26
Asuka 881831,224.08,Found,1988,-72,26
Asuka 881021,224.72,Found,1988,-72,26
Asuka 881150,225.27,Found,1988,-72,26
Asuka 881002,226.98,Found,1988,-72,26
Asuka 880996,227.81,Found,1988,-72,26
Asuka 881042,227.94,Found,1988,-72,26
Asuka 881080,229.36,Found,1988,-72,26
Asuka 881615,229.75,Found,1988,-72,26
Asuka 881140,229.85,Found,1988,-72,26
Asuka 881709,230.06,Found,1988,-72,26
Asuka 882019,230.6,Found,1988,-72,26
Asuka 881517,232.87,Found,1988,-72,26
Asuka 881233,233.16,Found,1988,-72,26
Asuka 881215,233.84,Found,1988,-72,26
Asuka 881462,236.85,Found,1988,-72,26
Asuka 880729,239.61,Found,1988,-72,26
Asuka 880746,239.71,Found,1988,-72,26
Asuka 881897,241.66,Found,1988,-72,26
Asuka 881011,242.58,Found,1988,-72,26
Asuka 881167,243.55,Found,1988,-72,26
Asuka 881493,245.3,Found,1988,-72,26
Asuka 880747,246.41,Found,1988,-72,26
Asuka 880977,247.02,Found,1988,-72,26
Asuka 881500,247.82,Found,1988,-72,26
Asuka 881860,248.62,Found,1988,-72,26
Asuka 881624,250.32,Found,1988,-72,26
Asuka 882049,250.83,Found,1988,-72,26
Asuka 882074,251.96,Found,1988,-72,26
Asuka 881177,252.05,Found,1988,-72,26
Asuka 881644,252.59,Found,1988,-72,26
Asuka 882022,256.61,Found,1988,-72,26
Asuka 881590,261.64,Found,1988,-72,26
Asuka 881967,263.57,Found,1988,-72,26
Asuka 881940,264.58,Found,1988,-72,26
Asuka 882069,264.61,Found,1988,-72,26
Asuka 881833,264.83,Found,1988,-72,26
Asuka 881719,267.94,Found,1988,-72,26
Asuka 881087,269.1,Found,1988,-72,26
Asuka 882076,269.73,Found,1988,-72,26
Asuka 881789,272.39,Found,1988,-72,26
Asuka 882029,273.4,Found,1988,-72,26
Asuka 881258,274.09,Found,1988,-72,26
Asuka 881686,274.09,Found,1988,-72,26
Asuka 881903,274.2,Found,1988,-72,26
Asuka 882057,274.92,Found,1988,-72,26
Asuka 881365,277.04,Found,1988,-72,26
Asuka 880832,279.34,Found,1988,-72,26
Asuka 881619,280.02,Found,1988,-72,26
Asuka 882035,280.55,Found,1988,-72,26
Asuka 882097,280.77,Found,1988,-72,26
Asuka 881096,285.52,Found,1988,-72,26
Asuka 881610,290.11,Found,1988,-72,26
Asuka 882106,290.34,Found,1988,-72,26
Asuka 881474,294.49,Found,1988,-72,26
Asuka 880826,294.85,Found,1988,-72,26
Asuka 880918,294.9,Found,1988,-72,26
Asuka 882073,296.44,Found,1988,-72,26
Asuka 881813,296.96,Found,1988,-72,26
Asuka 881426,297.75,Found,1988,-72,26
Asuka 882068,303.14,Found,1988,-72,26
Asuka 882038,303.89,Found,1988,-72,26
Asuka 882001,305.31,Found,1988,-72,26
Asuka 882007,305.97,Found,1988,-72,26
Asuka 881144,306.21,Found,1988,-72,26
Asuka 881918,306.84,Found,1988,-72,26
Asuka 881970,307,Found,1988,-72,26
Asuka 881407,307.28,Found,1988,-72,26
Asuka 881468,309.93,Found,1988,-72,26
Asuka 881770,310,Found,1988,-72,26
Asuka 881217,311,Found,1988,-72,26
Asuka 881385,313.86,Found,1988,-72,26
Asuka 881861,317.16,Found,1988,-72,26
Asuka 881120,326.76,Found,1988,-72,26
Asuka 880700,327.5,Found,1988,-72,26
Asuka 882031,328.29,Found,1988,-72,26
Asuka 881404,330.11,Found,1988,-72,26
Asuka 881018,331.09,Found,1988,-72,26
Asuka 881911,332.82,Found,1988,-72,26
Asuka 882030,335.19,Found,1988,-72,26
Asuka 881807,336.48,Found,1988,-72,26
Asuka 881145,340.31,Found,1988,-72,26
Asuka 881166,340.69,Found,1988,-72,26
Asuka 881448,341.27,Found,1988,-72,26
Asuka 881208,344.69,Found,1988,-72,26
Asuka 881797,360.97,Found,1988,-72,26
Asuka 881185,362.2,Found,1988,-72,26
Asuka 881888,365.95,Found,1988,-72,26
Asuka 881142,373.53,Found,1988,-72,26
Asuka 881798,373.68,Found,1988,-72,26
Asuka 881131,374.2,Found,1988,-72,26
Asuka 882004,375.5,Found,1988,-72,26
Asuka 881044,379.08,Found,1988,-72,26
Asuka 881223,379.74,Found,1988,-72,26
Asuka 882039,383.92,Found,1988,-72,26
Asuka 880675,385.28,Found,1988,-72,26
Asuka 880975,387.33,Found,1988,-72,26
Asuka 881157,387.61,Found,1988,-72,26
Asuka 881614,387.82,Found,1988,-72,26
Asuka 880938,388.82,Found,1988,-72,26
Asuka 880856,389.21,Found,1988,-72,26
Asuka 881043,390.47,Found,1988,-72,26
Asuka 881058,393.47,Found,1988,-72,26
Asuka 881972,393.47,Found,1988,-72,26
Asuka 881488,399.9,Found,1988,-72,26
Asuka 881980,400.9,Found,1988,-72,26
Asuka 881421,401.7,Found,1988,-72,26
Asuka 881125,403.02,Found,1988,-72,26
Asuka 881241,403.41,Found,1988,-72,26
Asuka 881139,403.91,Found,1988,-72,26
Asuka 881794,410.04,Found,1988,-72,26
Asuka 881494,414.65,Found,1988,-72,26
Asuka 881376,429.67,Found,1988,-72,26
Asuka 881037,437.54,Found,1988,-72,26
Asuka 880735,442.46,Found,1988,-72,26
Asuka 881784,445.32,Found,1988,-72,26
Asuka 881791,448.78,Found,1988,-72,26
Asuka 881773,450.61,Found,1988,-72,26
Asuka 881225,452.33,Found,1988,-72,26
Asuka 881390,456.13,Found,1988,-72,26
Asuka 881821,456.69,Found,1988,-72,26
Asuka 881604,457.53,Found,1988,-72,26
Asuka 881006,461.09,Found,1988,-72,26
Asuka 881428,465.85,Found,1988,-72,26
Asuka 881526,470.06,Found,1988,-72,26
Asuka 881775,474.75,Found,1988,-72,26
Asuka 881381,477.91,Found,1988,-72,26
Asuka 881623,479.12,Found,1988,-72,26
Asuka 881936,486.93,Found,1988,-72,26
Asuka 882048,492.3,Found,1988,-72,26
Asuka 880615,496.51,Found,1988,-72,26
Asuka 881782,496.56,Found,1988,-72,26
Asuka 881643,519.1,Found,1988,-72,26
Asuka 881829,520.52,Found,1988,-72,26
Asuka 881768,524.99,Found,1988,-72,26
Asuka 881230,526.24,Found,1988,-72,26
Asuka 881949,528.12,Found,1988,-72,26
Asuka 882061,528.4,Found,1988,-72,26
Asuka 881738,530.84,Found,1988,-72,26
Asuka 882108,532.11,Found,1988,-72,26
Asuka 881613,545.71,Found,1988,-72,26
Asuka 881654,547.38,Found,1988,-72,26
Asuka 880633,553.61,Found,1988,-72,26
Asuka 882060,554.12,Found,1988,-72,26
Asuka 881896,558.594,Found,1988,-72,26
Asuka 882017,567.67,Found,1988,-72,26
Asuka 882083,569.07,Found,1988,-72,26
Asuka 881856,571.61,Found,1988,-72,26
Asuka 881249,582.25,Found,1988,-72,26
Asuka 881204,587.06,Found,1988,-72,26
Asuka 881909,601.44,Found,1988,-72,26
Asuka 881199,604.31,Found,1988,-72,26
Asuka 881767,608.73,Found,1988,-72,26
Asuka 881067,627.34,Found,1988,-72,26
Asuka 881015,627.72,Found,1988,-72,26
Asuka 882003,639.33,Found,1988,-72,26
Asuka 881810,641,Found,1988,-72,26
Asuka 881819,649.23,Found,1988,-72,26
Asuka 881642,664.58,Found,1988,-72,26
Asuka 880980,678.49,Found,1988,-72,26
Asuka 881154,688.13,Found,1988,-72,26
Asuka 881400,698.02,Found,1988,-72,26
Asuka 881265,712.03,Found,1988,-72,26
Asuka 881354,726.09,Found,1988,-72,26
Asuka 881979,731.29,Found,1988,-72,26
Asuka 881036,732.82,Found,1988,-72,26
Asuka 881567,740.76,Found,1988,-72,26
Asuka 881820,761.68,Found,1988,-72,26
Asuka 881795,768.89,Found,1988,-72,26
Asuka 881206,793.12,Found,1988,-72,26
Asuka 881806,794.29,Found,1988,-72,26
Asuka 881981,810.36,Found,1988,-72,26
Asuka 881796,820.52,Found,1988,-72,26
Asuka 881017,825.36,Found,1988,-72,26
Asuka 881919,832.92,Found,1988,-72,26
Asuka 882008,833.23,Found,1988,-72,26
Asuka 881561,836.87,Found,1988,-72,26
Asuka 881000,848.86,Found,1988,-72,26
Asuka 882002,851.63,Found,1988,-72,26
Asuka 882114,855.61,Found,1988,-72,26
Asuka 882054,869.7,Found,1988,-72,26
Asuka 881787,880.57,Found,1988,-72,26
Asuka 881652,894.8,Found,1988,-72,26
Asuka 881889,897.06,Found,1988,-72,26
Asuka 881902,907.87,Found,1988,-72,26
Asuka 881742,916.75,Found,1988,-72,26
Asuka 881455,933.35,Found,1988,-72,26
Asuka 881720,947.84,Found,1988,-72,26
Asuka 881974,957.42,Found,1988,-72,26
Asuka 881900,957.99,Found,1988,-72,26
Asuka 881059,962.5,Found,1988,-72,26
Asuka 881790,964.65,Found,1988,-72,26
Asuka 882102,992.45,Found,1988,-72,26
Asuka 881075,1015.56,Found,1988,-72,26
Asuka 881850,1024.01,Found,1988,-72,26
Asuka 881091,1049.54,Found,1988,-72,26
Asuka 881991,1071.19,Found,1988,-72,26
Asuka 881769,1079.28,Found,1988,-72,26
Asuka 882023,1115.45,Found,1988,-72,26
Asuka 882005,1131.49,Found,1988,-72,26
Asuka 881124,1136.8,Found,1988,-72,26
Asuka 881608,1143.05,Found,1988,-72,26
Asuka 880770,1166.03,Found,1988,-72,26
Asuka 882063,1171.38,Found,1988,-72,26
Asuka 881857,1182.89,Found,1988,-72,26
Asuka 881380,1202.08,Found,1988,-72,26
Asuka 881061,1244.18,Found,1988,-72,26
Asuka 881847,1279.71,Found,1988,-72,26
Asuka 881229,1321.22,Found,1988,-72,26
Asuka 881855,1343.04,Found,1988,-72,26
Asuka 881356,1403.55,Found,1988,-72,26
Asuka 882026,1446.84,Found,1988,-72,26
Asuka 880999,1591.18,Found,1988,-72,26
Asuka 882093,1606.34,Found,1988,-72,26
Asuka 881913,1625,Found,1988,-72,26
Asuka 881978,1650.55,Found,1988,-72,26
Asuka 881814,1688.57,Found,1988,-72,26
Asuka 882062,1728.59,Found,1988,-72,26
Asuka 881539,1896.48,Found,1988,-72,26
Asuka 880715,1909.25,Found,1988,-72,26
Asuka 881146,1989.35,Found,1988,-72,26
Asuka 881887,2095,Found,1988,-72,26
Asuka 881395,2140.93,Found,1988,-72,26
Asuka 882042,2504,Found,1988,-72,26
Asuka 881877,2569,Found,1988,-72,26
Asuka 882058,2902,Found,1988,-72,26
Asuka 881832,3078.02,Found,1988,-72,26
Asuka 881976,3327,Found,1988,-72,26
Asuka 881073,3437,Found,1988,-72,26
Asuka 882021,3547,Found,1988,-72,26
Asuka 882121,3686,Found,1988,-72,26
Asuka 881092,4188,Found,1988,-72,26
Asuka 881899,6567,Found,1988,-72,26
Asuka 881785,8121,Found,1988,-72,26
Asuka 881986,10147,Found,1988,-72,26
Deakin 010,438,Found,1988,-30.573,128.56367
Camel Donga 040,55.1,Found,1988,-30.31667,126.61667
Lake Machattie,2600,Found,1988,-24.83333,139.8
Palca de Aparzo,1430,Fell,1988,-23.11667,-65.1
Chisenga,3920,Fell,1988,-10.05944,33.395
Chela,2936,Fell,1988,-3.66667,32.5
Ceniceros,1025,Fell,1988,26.46667,-105.23333
Udeiát el Had,658,Found,1988,29.41667,20.5
Ghéizel,375,Found,1988,29.65972,20.08611
Lea County 002,11,Found,1988,32.03333,-103.16667
Lea County 001,498,Found,1988,32.03333,-103.15
Roosevelt County 102,8345,Found,1988,33.995,-103.25
Roosevelt County 067,2.1,Found,1988,34.1,-103.48333
Roosevelt County 066,4.9,Found,1988,34.1,-103.48333
Roosevelt County 068,13.9,Found,1988,34.1,-103.48333
Akmolla,114,Found,1988,39.53833,59.55833
Torino,977,Fell,1988,45.06667,7.66667
Ste. Croix,4.8,Found,1988,46.83667,6.49472
Sychevka,65000,Found,1988,51.125,127.495
Trebbin,1250,Fell,1988,52.21667,13.16667
Ryder Gletcher,5288,Found,1988,81.16667,-49
Streaky Bay,909,Found,1989,-32.86667,134.28333
Lake Torrens,906,Found,1989,-31.03333,138.2
Mundrabilla 020,60,Found,1989,-30.83333,127.5
Deakin 008,61.4,Found,1989,-30.66667,129.01667
Cook 007,100000,Found,1989,-30.61667,130.41667
Deakin 006,274,Found,1989,-30.58333,128.66667
Deakin 005,77,Found,1989,-30.53333,128.56667
Reid 012,1367,Found,1989,-30.5,128.5
Premier Downs 001,83,Found,1989,-30.46667,125.46667
Hughes 008,44,Found,1989,-30.4,129.01667
Mundrabilla 011,89,Found,1989,-30.33333,127.61667
Cook 001,105000,Found,1989,-30.33333,130.53333
Sleeper Camp 003,322,Found,1989,-30.3,126.03333
Cook 002,61,Found,1989,-30.25,130.66667
Deakin 007,1060,Found,1989,-30.16667,128.66667
Camel Donga 002,280,Found,1989,-30.08333,126.61667
Warden,7868,Found,1989,-23.26667,116.93333
Indianópolis,14850,Found,1989,-19.16667,-47.83333
Ipitinga,7000,Found,1989,0.35,-53.81667
Bawku,1557,Fell,1989,11.08333,-0.18333
Ramlat as Sahmah 264,1074,Found,1989,20.70923,55.42876
Ilafegh 001,713,Found,1989,21.51667,1.58333
Ilafegh 002,4121,Found,1989,21.51667,1.3
Ilafegh 003,66,Found,1989,21.55,1.36667
Ilafegh 004,450,Found,1989,21.55,1.53333
Ilafegh 005,474,Found,1989,21.55,1.68333
Ilafegh 006,179,Found,1989,21.6,1.33333
Ilafegh 007,615,Found,1989,21.6,1.45
Ilafegh 008,26100,Found,1989,21.6,1.66667
Ilafegh 012,295,Found,1989,21.63333,1.81667
Ilafegh 009,421,Found,1989,21.63333,1.26667
Ilafegh 010,621,Found,1989,21.63333,1.4
Ilafegh 011,2047,Found,1989,21.63333,1.51667
Ilafegh 013,745,Found,1989,21.66667,1.38333
Ilafegh 014,3150,Found,1989,21.66667,1.85
Ilafegh 015,72,Found,1989,21.71667,1.5
Ilafegh 016,96,Found,1989,21.71667,1.6
El Djouf 001,1250,Found,1989,23.43333,-1.41667
El Djouf 002,1389,Found,1989,23.45,-1.86667
El Djouf 003,2027,Found,1989,23.5,-1.85
El Djouf 004,360,Found,1989,23.55,-1.81667
El Djouf 006,1072,Found,1989,23.66667,-1.58333
El Djouf 007,4500,Found,1989,23.66667,-1.81667
Tanezrouft 002,2347,Found,1989,24.4,1.03333
Tanezrouft 005,131,Found,1989,25.13333,0.46667
Tanezrouft 008,682,Found,1989,25.3,0.63333
Tanezrouft 007,780,Found,1989,25.3,0.61667
Tanezrouft 009,102,Found,1989,25.33333,0.46667
Tanezrouft 001,482,Found,1989,25.38333,0.51667
Tanezrouft 003,142,Found,1989,25.45,0.55
Tanezrouft 004,1183,Found,1989,25.46667,0.66667
Tanezrouft 006,331,Found,1989,25.53333,0.56667
Reggane 001,37,Found,1989,25.58333,0.5
Reggane 002,71,Found,1989,25.63333,0.53333
Reggane 003,9500,Found,1989,25.63333,0.5
Acfer 058,277,Found,1989,27.38333,3.71667
Acfer 049,82.9,Found,1989,27.41667,3.71667
Acfer 041,134,Found,1989,27.43333,3.71667
Acfer 056,129,Found,1989,27.46667,3.88333
Acfer 040,146,Found,1989,27.46667,3.78333
Acfer 042,246,Found,1989,27.46667,3.83333
Acfer 325,32,Found,1989,27.5,3.61667
Acfer 326,139,Found,1989,27.5,3.61667
Acfer 055,1338,Found,1989,27.5,3.98333
Acfer 065,1539,Found,1989,27.5,4.28333
